quotes,authors,categories
"I believe in Liberty for all men: the space to stretch their arms and their souls, the right to breathe and the right to vote, the freedom to choose their friends, enjoy the sunshine, and ride on the railroads, uncursed by color; thinking, dreaming, working as they will in a kingdom of beauty and love.",W. E. B. Du Bois,Freedom
"I am a Republican, a black, dyed in the wool Republican, and I never intend to belong to any other party than the party of freedom and progress.",Frederick Douglass,Freedom
"Whenever men take the law into their own hands, the loser is the law. And when the law loses, freedom languishes.",Robert Kennedy,Freedom
"Your life is the sum result of all the choices you make, both consciously and unconsciously. If you can control the process of choosing, you can take control of all aspects of your life. You can find the freedom that comes from being in charge of yourself.",Robert Foster Bennett,Freedom
"There can be no democracy without truth. There can be no truth without controversy, there can be no change without freedom. Without freedom there can be no progress.",Andrew Young,Freedom
Black prophetic fire is the hypersensitivity to the suffering of others that generates a righteous indignation that results in the willingness to live and die for freedom.,Cornel West,Freedom
The only freedom I care about is the freedom to do right; the freedom to do wrong I am ready to part with on the cheapest terms to anyone who will take it of me.,Thomas Huxley,Freedom
Freedom is never dear at any price. It is the breath of life. What would a man not pay for living?,Mahatma Gandhi,Freedom
"Without freedom of thought, there can be no such thing as wisdom - and no such thing as public liberty without freedom of speech.",Benjamin Franklin,Freedom
"Struggle is a never ending process. Freedom is never really won, you earn it and win it in every generation.",Coretta Scott King,Freedom
"Freedom is hammered out on the anvil of discussion, dissent, and debate.",Hubert H. Humphrey,Freedom
True independence and freedom can only exist in doing what's right.,Brigham Young,Freedom
"True freedom requires the rule of law and justice, and a judicial system in which the rights of some are not secured by the denial of rights to others.",Jonathan Sacks,Freedom
"If a nation values anything more than freedom, it will lose its freedom, and the irony of it is that if it is comfort or money that it values more, it will lose that too.",W. Somerset Maugham,Freedom
"I've learned that fear limits you and your vision. It serves as blinders to what may be just a few steps down the road for you. The journey is valuable, but believing in your talents, your abilities, and your self-worth can empower you to walk down an even brighter path. Transforming fear into freedom - how great is that?",Soledad O'Brien,Freedom
Americans are so enamored of equality that they would rather be equal in slavery than unequal in freedom.,Alexis de Tocqueville,Freedom
"I'll tell you what freedom is to me: no fear. I mean really, no fear!",Nina Simone,Freedom
Freedom of speech should be wide open as long as it doesn't incite violence.,Mike Leach,Freedom
"Pakistan not only means freedom and independence but the Muslim Ideology which has to be preserved, which has come to us as a precious gift and treasure and which, we hope other will share with us.",Muhammad Ali Jinnah,Freedom
"I come bearing an olive branch in one hand, and the freedom fighter's gun in the other. Do not let the olive branch fall from my hand.",Yasser Arafat,Freedom
"Love does not claim possession, but gives freedom.",Rabindranath Tagore,Freedom
Today's Constitution is a realistic document of freedom only because of several corrective amendments. Those amendments speak to a sense of decency and fairness that I and other Blacks cherish.,Thurgood Marshall,Freedom
"The fight for freedom must go on until it is won; until our country is free and happy and peaceful as part of the community of man, we cannot rest.",Oliver Tambo,Freedom
"We don't appreciate what we have until it's gone. Freedom is like that. It's like air. When you have it, you don't notice it.",Boris Yeltsin,Freedom
Nothing changes the gender equation more significantly than women's economic freedom.,Gloria Steinem,Freedom
Money's the cheapest thing. Liberty and freedom is the most expensive.,Bill Cunningham,Freedom
"They won't break me because the desire for freedom, and the freedom of the Irish people, is in my heart. The day will dawn when all the people of Ireland will have the desire for freedom to show. It is then that we will see the rising of the moon.",Bobby Sands,Freedom
"To me, punk rock is the freedom to create, freedom to be successful, freedom to not be successful, freedom to be who you are. It's freedom.",Patti Smith,Freedom
Never wear your best trousers when you go out to fight for freedom and truth.,Henrik Ibsen,Freedom
What then is freedom? The power to live as one wishes.,Marcus Tullius Cicero,Freedom
"The worst enemy of life, freedom and the common decencies is total anarchy; their second worst enemy is total efficiency.",Aldous Huxley,Freedom
I believe there are more instances of the abridgement of freedom of the people by gradual and silent encroachments by those in power than by violent and sudden usurpations.,James Madison,Freedom
"None can love freedom heartily, but good men; the rest love not freedom, but licence.",John Milton,Freedom
To enjoy freedom we have to control ourselves.,Virginia Woolf,Freedom
Freedom has cost too much blood and agony to be relinquished at the cheap price of rhetoric.,Thomas Sowell,Freedom
"Education is a human right with immense power to transform. On its foundation rest the cornerstones of freedom, democracy and sustainable human development.",Kofi Annan,Freedom
"Freedom of speech and thought matters, especially when it is speech and thought with which we disagree. The moment the majority decides to destroy people for engaging in thought it dislikes, thought crime becomes a reality.",Ben Shapiro,Freedom
Freedom comes from strength and self-reliance.,Lisa Murkowski,Freedom
"Real freedom lies in wildness, not in civilization.",Charles Lindbergh,Freedom
"A lovely nook of forest scenery, or a grand rock, like a beautiful woman, depends for much of its attractiveness upon the attendance sense of freedom from whatever is low; upon a sense of purity and of romance.",P. T. Barnum,Freedom
"There must be no barriers to freedom of inquiry. There is no place for dogma in science. The scientist is free, and must be free to ask any question, to doubt any assertion, to seek for any evidence, to correct any errors.",J. Robert Oppenheimer,Freedom
I find only freedom in the realms of eccentricity.,David Bowie,Freedom
Exclusion is never the way forward on our shared paths to freedom and justice.,Desmond Tutu,Freedom
"I think women want freedom. They want to be empowered. They want hope. They want love; they want all the things that I want, and I'm not afraid to say those things and act on them, and I think that's why they identify with me.",Rihanna,Freedom
"The Vietnamese people deeply love independence, freedom and peace. But in the face of United States aggression they have risen up, united as one man.",Ho Chi Minh,Freedom
Freedom is not just declared; it is exercised.,Ferdinand Marcos,Freedom
"I know but one freedom, and that is the freedom of the mind.",Antoine de Saint-Exupery,Freedom
There can be no real freedom without the freedom to fail.,Erich Fromm,Freedom
"I think women want freedom. They want to be empowered. They want hope. They want love; they want all the things that I want, and I'm not afraid to say those things and act on them, and I think that's why they identify with me.",Rihanna,Freedom
"I love music. It's freedom, a way to deal with pent-up frustration.",Ice Cube,Freedom
Children should have enough freedom to be themselves - once they've learned the rules.,Anna Quindlen,Freedom
Forgiveness is the key to action and freedom.,Hannah Arendt,Freedom
"Conformity is painful. You know, it's too tight. Conformity leads to rebellion. So a desire for happiness is in direct conflict with a desire for freedom.",Thomas Jane,Freedom
"Hatred is corrosive of a person's wisdom and conscience; the mentality of enmity can poison a nation's spirit, instigate brutal life and death struggles, destroy a society's tolerance and humanity, and block a nation's progress to freedom and democracy.",Liu Xiaobo,Freedom
"To advocate a New Order was to seek freedom and respect for peoples without prejudice, and to seek a stable basis for the existence all peoples, equally, and free of threats.",Hideki Tojo,Freedom
To enjoy freedom we have to control ourselves.,Virginia Woolf,Freedom
Exclusion is never the way forward on our shared paths to freedom and justice.,Desmond Tutu,Freedom
"None can love freedom heartily, but good men; the rest love not freedom, but licence.",John Milton,Freedom
"They won't break me because the desire for freedom, and the freedom of the Irish people, is in my heart. The day will dawn when all the people of Ireland will have the desire for freedom to show. It is then that we will see the rising of the moon.",Bobby Sands,Freedom
"The Universal Zulu Nation stands to acknowledge wisdom, understanding, freedom, justice, and equality, peace, unity, love, and having fun, work, overcoming the negative through the positive, science, mathematics, faith, facts, and the wonders of God, whether we call him Allah, Jehovah, Yahweh, or Jah.",Afrika Bambaataa,Freedom
Nothing changes the gender equation more significantly than women's economic freedom.,Gloria Steinem,Freedom
"Keep fighting for freedom and justice, beloveds, but don't forget to have fun doin' it. Lord, let your laughter ring forth. Be outrageous, ridicule the fraidy-cats, rejoice in all the oddities that freedom can produce.",Molly Ivins,Freedom
Freedom would be not to choose between black and white but to abjure such prescribed choices.,Theodor W. Adorno,Freedom
The only freedom I care about is the freedom to do right; the freedom to do wrong I am ready to part with on the cheapest terms to anyone who will take it of me.,Thomas Huxley,Freedom
"We've seen over time that countries that have the best economic growth are those that have good governance, and good governance comes from freedom of communication. It comes from ending corruption. It comes from a populace that can go online and say, 'This politician is corrupt, this administrator, or this public official is corrupt.'",Ramez Naam,Freedom
"It is clear that not in one thing alone, but in many ways equality and freedom of speech are a good thing.",Herodotus,Freedom
"When government - in pursuit of good intentions - tries to rearrange the economy, legislate morality, or help special interests, the cost come in inefficiency, lack of motivation, and loss of freedom. Government should be a referee, not an active player.",Milton Friedman,Freedom
"There must be no barriers to freedom of inquiry. There is no place for dogma in science. The scientist is free, and must be free to ask any question, to doubt any assertion, to seek for any evidence, to correct any errors.",J. Robert Oppenheimer,Freedom
Young players need freedom of expression to develop as creative players... they should be encouraged to try skills without fear of failure.,Arsene Wenger,Freedom
"Freedom in art, freedom in society, this is the double goal towards which all consistent and logical minds must strive.",Victor Hugo,Freedom
"Real freedom lies in wildness, not in civilization.",Charles Lindbergh,Freedom
Freedom is always and exclusively freedom for the one who thinks differently.,Rosa Luxemburg,Freedom
"Freedom isn't free. It shouldn't be a bragging point that 'Oh, I don't get involved in politics,' as if that makes someone cleaner. No, that makes you derelict of duty in a republic. Liars and panderers in government would have a much harder time of it if so many people didn't insist on their right to remain ignorant and blindly agreeable.",Bill Maher,Freedom
