quotes,authors,categories
The worst enemy of truth and freedom in our society is the compact majority.,Henrik Ibsen,Society
Cinema is a reflection of its own society.,Shohreh Aghdashloo,Society
"Without a moral framework, there is nothing left but immediate self-indulgence by some and the path of least resistance by others. Neither can sustain a free society.",Thomas Sowell,Society
We won't have a society if we destroy the environment.,Margaret Mead,Society
"The smarter the journalists are, the better off society is. For to a degree, people read the press to inform themselves - and the better the teacher, the better the student body.",Warren Buffett,Society
Women with money and women in power are two uncomfortable ideas in our society.,Candace Bushnell,Society
"Society is composed of two great classes those who have more dinners than appetite, and those who have more appetite than dinners.",Nicolas Chamfort,Society
The health of a democratic society may be measured by the quality of functions performed by private citizens.,Alexis de Tocqueville,Society
"If we are peaceful, if we are happy, we can smile, and everyone in our family, our entire society, will benefit from our peace.",Thich Nhat Hanh,Society
"During the Great Depression, African Americans were faced with problems that were not unlike those experienced by the most disadvantaged groups in society. The Great Depression had a leveling effect, and all groups really experienced hard times: poor whites, poor blacks.",William Julius Wilson,Society
"It takes all kinds to make the world go 'round. If everyone was straight-laced and uptight, it would sure be a drag. We need a little tug of war in society.",Nikki Sixx,Society
Society cannot share a common communication system so long as it is split into warring factions.,Bertolt Brecht,Society
"I detest jokes - when somebody tells me one, I feel my IQ dropping; the brain cells start to disappear. But something is funny when the person delivering the line doesn't know it's funny or doesn't treat it as a joke. Maybe it comes from a place of truth, or it's a sort of rage against society.",Johnny Depp,Society
To understand how any society functions you must understand the relationship between the men and the women.,Angela Davis,Society
"A rat race is for rats. We're not rats. We're human beings. Reject the insidious pressures in society that would blunt your critical faculties to all that is happening around you, that would caution silence in the face of injustice lest you jeopardise your chances of promotion and self-advancement.",Jimmy Reid,Society
"Be able to be alone. Lose not the advantage of solitude, and the society of thyself.",Thomas Browne,Society
"Why should we not form a secret society with but one object, the furtherance of the British Empire and the bringing of the whole world under British rule, for the recovery of the United States, for making the Anglo Saxon race but one Empire? What a dream, but yet it is probable; it is possible.",Cecil Rhodes,Society
"Building sustainable cities - and a sustainable future - will need open dialogue among all branches of national, regional and local government. And it will need the engagement of all stakeholders - including the private sector and civil society, and especially the poor and marginalized.",Ban Ki-moon,Society
"The ancient Greek philosophers were blonde and blue-eyed and, even then, talked about how their race was mixed with others and how this affected their society negatively. When there were no more natural blondes and no more blue eyes in Greece, they incidentally stopped producing great philosophers.",Varg Vikernes,Society
"Civility, politeness, it's like a cement in a society: binds it together. And when we lose it, then I think we all feel lesser and slightly dirty because of it.",Jeremy Irons,Society
"If you have to put someone on a pedestal, put teachers. They are society's heroes.",Guy Kawasaki,Society
Adolescence is society's permission slip for combining physical maturity with psychological irresponsibility.,Terri Apter,Society
"It is difficult to accept death in this society because it is unfamiliar. In spite of the fact that it happens all the time, we never see it.",Elisabeth Kubler-Ross,Society
"It is a strange fact that freedom and equality, the two basic ideas of democracy, are to some extent contradictory. Logically considered, freedom and equality are mutually exclusive, just as society and the individual are mutually exclusive.",Thomas Mann,Society
"In Japan, after having lost World War II, the hierarchy that used to exist in the society, from the rich to the poor, has been flattened, especially by the winners, by Americans. As a Japanese artist debuting in America, I really had to bring that kind of theme into the work.",Takashi Murakami,Society
Improved maternal health benefits the whole of society.,Isabella Lovin,Society
"Suspicion is the companion of mean souls, and the bane of all good society.",Thomas Paine,Society
The official version of Watergate is as wrong as a Flat Earth Society pamphlet.,G. Gordon Liddy,Society
"Elon Musk is worried about AI apocalypse, but I am worried about people losing their jobs. The society will have to adapt to a situation where people learn throughout their lives depending on the skills needed in the marketplace.",Andrew Ng,Society
My purpose in life does not include a hankering to charm society.,James Dean,Society
Society is like a large piece of frozen water; and skating well is the great art of social life.,Letitia Elizabeth Landon,Society
Commerce is a core component of pretty much any successful society.,Miguel McKelvey,Society
