quotes,authors,categories
Good design to me is both appearance and functionality together. It's the experience that makes it good design.,Michael Graves,Design
"We should always look upon ourselves as God's servants, placed in God's world, to do his work; and accordingly labour faithfully for him; not with a design to grow rich and great, but to glorify God, and do all the good we possibly can.",David Brainerd,Design
"Why should we build very large spaces when they are not necessary? We can design halls spanning several kilometres and covering a whole city, but we have to ask, what does it really make? What does society really need?",Frei Otto,Design
"'LaFerrari' means 'the Ferrari.' The excellence. In this car, we put everything we are able to do. Our extreme technology, extreme experience, extreme capability. And this has been the first Ferrari totally designed in our design center.",Luca Cordero di Montezemolo,Design
"In fashion design, you can divide people into two groups. You have people who come with an aesthetic that is there forever, even if it evolves. Then you have people I call 'jumpers.' One season it can be this; the next season it's completely something else. I always knew I am more of a jumper.",Raf Simons,Design
"I've always made weird sounds with my mouth. I've always been fascinated by the sound design, what you can do with your mouth. I was the kid dancing around in third grade on the basketball court. While everyone would be playing sports, I would be jumping around.",Charlie Puth,Design
"If I had one golf course, from a design standpoint, one that I really love, it would probably be Pinehurst. There's a totally tree-lined golf course where trees are not a part of the strategy.",Jack Nicklaus,Design
"At some point in your life, if you're lucky, you get to design the way in which things evolve.",Daniel Day-Lewis,Design
"We tell stories with maps about global warming, biodiversity; we can design more livable cities, track the spread of epidemics. That makes a difference.",Jack Dangermond,Design
Design is the fundamental soul of a man-made creation that ends up expressing itself in successive outer layers of the product or service. The iMac is not just the color or translucence or the shape of the shell. The essence of the iMac is to be the finest possible consumer computer in which each element plays together.,Steve Jobs,Design
I design to make women feel confident and beautiful.,Tadashi Shoji,Design
