"All religions and all communities have the same rights, and it is my responsibility to ensure their complete and total protection. My government will not tolerate or accept any discrimination based on caste, creed and religion.",Narendra Modi,Religion
"We want to answer this classical question, who am I? So I think that most of our works are for art, or whatever we do, including science or religion, tried to answer that question.",Paulo Coelho,Religion
"I'm a Christian, but I don't believe in religion or anything like that.",Vanilla Ice,Religion
"Formerly, when religion was strong and science weak, men mistook magic for medicine; now, when science is strong and religion weak, men mistake medicine for magic.",Thomas Szasz,Religion
"If one has the answers to all the questions - that is the proof that God is not with him. It means that he is a false prophet using religion for himself. The great leaders of the people of God, like Moses, have always left room for doubt. You must leave room for the Lord, not for our certainties; we must be humble.",Pope Francis,Religion
"Religion is not merely the opium of the masses, it's the cyanide.",Tom Robbins,Religion
"I'm not a practice religion freak. I didn't grow up in a religious family, but I have a faith.",Robin Wright,Religion
The essence of religion consists in the feeling of an absolute dependence.,Friedrich Schleiermacher,Religion
"Moral values, and a culture and a religion, maintaining these values are far better than laws and regulations.",Swami Sivananda,Religion
"I count religion but a childish toy, and hold there is no sin but ignorance.",Christopher Marlowe,Religion
Organized religion is a sham and a crutch for weak-minded people who need strength in numbers. It tells people to go out and stick their noses in other people's business.,Jesse Ventura,Religion
"As women, we may not be a minority, but there is a bond that we all share. It is not a bond of geography. Or religion. Or culture. It is a bond of shared experience - experiences that only women go through and struggles that only women face.",Amal Clooney,Religion
I do not know how to teach philosophy without becoming a disturber of established religion.,Baruch Spinoza,Religion
"Black Consciousness seeks to infuse the black community with a new-found pride in themselves, their efforts, their value systems, their culture, their religion and their outlook to life.",Steven Biko,Religion
"To me, religion is an agreement between a group of people about what God is. Spirituality is a one-on-one relationship.",Steve Earle,Religion
"Movies are my religion and God is my patron. I'm lucky enough to be in the position where I don't make movies to pay for my pool. When I make a movie, I want it to be everything to me; like I would die for it.",Quentin Tarantino,Religion
"You are free; you are free to go to your temples, you are free to go to your mosques or to any other place or worship in this State of Pakistan. You may belong to any religion or caste or creed - that has nothing to do with the business of the State.",Muhammad Ali Jinnah,Religion
I'm sickened by all religions. Religion has divided people. I don't think there's any difference between the pope wearing a large hat and parading around with a smoking purse and an African painting his face white and praying to a rock.,Howard Stern,Religion
"The Rosicrucians teach that all great religions have been given to the people among whom they are found, by Divine Intelligences who designed each system of worship to suit the needs of the race or nation to whom it was given. A primitive people cannot respond to a lofty and sublime religion, and vice versa.",Max Heindel,Religion
"Religion works on some people but not on everyone, because it says, 'Stop thinking and accept what I tell you.' That's not valid for people who want to think and reflect.",Abbas Kiarostami,Religion
"At the bottom of education, at the bottom of politics, even at the bottom of religion, there must be for our race economic independence.",Booker T. Washington,Religion
"That's what I love about Australia: we can do things the way we want to do them, because that's the way our country is - no matter what culture you come from, you can come to Australia and practise your religion, you can practise your beliefs, and you shouldn't be judged for it.",Adam Goodes,Religion
What we need is a system of thought - you might even call it a religion - that can bind humans together. A system that would fit the Republic of Chad as well as the United States: a system that would supply our idealistic young people with something to believe in.,Abraham Maslow,Religion
