quotes,authors,categories
"I want to be in 'Glee', but I'm told I'm not famous enough to be a cameo yet.",Carey Mulligan,Famous
"Even as a kid, I never wanted to be famous; I wanted to be good.",Neil Peart,Famous
"America is known as a country that welcomes people to its shores. All kinds of people. The image of the Statue of Liberty with Emma Lazarus' famous poem. She lifts her lamp and welcomes people to the golden shore, where they will not experience prejudice because of the color of their skin, the religious faith that they follow.",Ruth Bader Ginsburg,Famous
"The bad thing about being a famous comedian is that every now and then someone approaches me to tell an old joke. Don't tell me jokes - I have that. People also say the weirdest things, sometimes sarcastic things, and even evil things. They like to provoke to get a reaction.",Robin Williams,Famous
"Since I was seventeen I thought I might be a star. I'd think about all my heroes, Charlie Parker, Jimi Hendrix... I had a romantic feeling about how these people became famous.",Jean-Michel Basquiat,Famous
"Before 'Titanic,' yes, I had done some things and, yes, I had been nominated for an Academy Award, but I had never been sort of world-famous. And I suppose, yes, I am really famous now. But I feel embarrassed to say that because it's just a bit daft for me.",Kate Winslet,Famous
"I want to be remembered. I want to have a legacy. Van Gogh only sold one painting before he died, which would mean that he wasn't famous when he was alive. But in 2017, I know who Van Gogh is.",J.I.D,Famous
The one thing you've got to say about Columbia is that it has courses that are famous. It has alumni who come back and say it was the best thing they ever did.,William Scott,Famous
"I'd never read 'Lord of the Rings' until I was asked to play Gandalf, so I didn't really know it was a frightfully famous book.",Ian Mckellen,Famous
I think everybody has different priorities in their life. People live their lives differently. People become famous through all sorts of different reasons... some of it through art and some of it through just wanting to be famous. And I think how that all starts tends to reflect how you live your life daily.,Keith Urban,Famous
"A lot of stand-up comedy guys, when they get a little famous, just give up their stand-up career, and it cancels out the thing that set them apart.",Johnny Knoxville,Famous
"Before I was even famous, I was famous on Facebook.",A Boogie wit da Hoodie,Famous
It's nice to have famous people love you.,Millie Bobby Brown,Famous
"I'll tell you what a friendship is to me. Friendship to me is, if my friends need my little finger to live, I'm going to have it cut off. I'm going to the hospital, they cut off my finger, and maybe I have a gold finger instead, and I become famous. But I still give it to my friend.",Udo Kier,Famous
I don't want to be famous. I like to be able to sit in a cafe and watch the world go by and observe people.,Sophia Myles,Famous
"When people say they prefer organic food, what they often seem to mean is they don't want their food tainted with pesticides and their meat shot full of hormones or antibiotics. Many object to the way a few companies - Monsanto is the most famous of them - control so many of the seeds we grow.",Michael Specter,Famous
"I lost some of my friends because I got so famous, people who just assumed that I would be different now. I felt like everyone hated me. That is the most unhappy time of my life.",Haruki Murakami,Famous
Becoming famous was never what I wanted to do. There's a lot of things that come with fame - it's what people in the limelight have to do.,Bruno Mars,Famous
"People will ask, 'Are you famous?' And I always answer, 'My mother thinks so.'",Yo-Yo Ma,Famous
"I could have been more famous if I did all the glitzy things, but celebrity always seemed so unnecessary.",Enya,Famous
"A friend at school was always being laughed at because his father emptied dustbins for a living. But those who laughed worshipped famous footballers. This is an example of our topsy-turvy view of 'success.' Who would we miss most if they did not work for a month, the footballer or the garbage collector?",David Icke,Famous
